Date,SO2,NO2,O3,CO,PM10,PM2.5,AQI,AQI Category,Station code,District,Latitude,Longitude
2017-08-03,0.003,0.029,0.035,0.433,25.042,13.792,54.32,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-04,0.004,0.024,0.048,0.379,35.958,16.167,65.12,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-05,0.003,0.024,0.042,0.4,27.583,19.375,60.14,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-06,0.003,0.019,0.035,0.358,23.333,16.708,54.32,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-07,0.003,0.019,0.051,0.392,31.542,21.167,67.61,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-08,0.004,0.027,0.051,0.504,41.417,26.917,79.15,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-09,0.003,0.022,0.041,0.454,33.333,22.0,66.47,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-10,0.003,0.018,0.026,0.383,8.625,3.917,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-11,0.003,0.023,0.024,0.35,9.75,4.583,40.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-12,0.003,0.017,0.024,0.283,12.0,3.125,40.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-13,0.003,0.013,0.02,0.262,8.083,3.042,33.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-14,0.003,0.016,0.012,0.3,10.208,4.958,26.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-15,0.002,0.014,0.01,0.296,5.042,3.0,23.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-16,0.003,0.015,0.013,0.308,5.625,3.0,25.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-17,0.003,0.024,0.014,0.375,9.333,4.167,40.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-18,0.005,0.04,0.019,0.538,24.708,16.0,66.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-19,0.003,0.024,0.027,0.45,21.5,12.333,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-20,0.002,0.017,0.02,0.325,8.917,4.292,33.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-21,0.003,0.024,0.017,0.375,12.292,5.917,40.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-22,0.006,0.03,0.021,0.413,15.958,8.333,50.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-23,0.005,0.027,0.005,0.475,21.375,8.542,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-24,0.004,0.023,0.015,0.392,22.083,6.958,38.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-25,0.005,0.035,0.022,0.571,25.167,10.75,57.76,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-26,0.004,0.025,0.03,0.4,26.042,6.958,50.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-27,0.003,0.028,0.022,0.408,23.167,9.458,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-28,0.004,0.037,0.017,0.546,26.833,14.458,61.14,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-29,0.003,0.014,0.029,0.325,15.542,5.167,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-08-30,0.004,0.032,0.017,0.458,23.542,8.75,52.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-08-31,0.004,0.032,0.028,0.629,30.583,18.625,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-01,0.003,0.024,0.027,0.471,20.333,11.458,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-02,0.004,0.025,0.032,0.446,22.0,12.833,51.83,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-03,0.004,0.023,0.043,0.446,24.5,17.542,60.97,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-04,0.003,0.036,0.032,0.496,24.958,16.958,59.45,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-05,0.003,0.038,0.013,0.517,20.292,11.875,62.83,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-06,0.003,0.041,0.012,0.6,22.458,15.667,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-07,0.004,0.027,0.036,0.6,33.833,26.042,76.9,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-08,0.005,0.036,0.031,0.746,48.958,36.917,104.5,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-09,0.004,0.035,0.038,0.712,53.333,40.25,117.24,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-10,0.003,0.036,0.027,0.667,40.0,31.958,92.15,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-11,0.003,0.025,0.029,0.538,20.167,15.5,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-12,0.003,0.03,0.024,0.521,19.583,11.833,50.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-13,0.003,0.031,0.025,0.479,18.583,9.958,51.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-14,0.004,0.031,0.024,0.492,21.917,11.708,51.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-15,0.003,0.019,0.028,0.367,12.167,7.208,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-16,0.003,0.014,0.027,0.312,7.75,4.125,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-17,0.003,0.011,0.029,0.292,7.0,4.083,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-18,0.003,0.024,0.028,0.408,17.417,8.667,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-19,0.004,0.031,0.048,0.7,53.875,36.042,101.16,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-20,0.003,0.024,0.029,0.4,17.917,8.792,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-21,0.004,0.042,0.026,0.546,24.917,15.042,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-22,0.004,0.04,0.036,0.542,27.417,19.708,66.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-23,0.005,0.038,0.031,0.579,47.75,25.875,76.47,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-24,0.004,0.026,0.04,0.592,55.708,37.417,106.41,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-09-25,0.003,0.04,0.03,0.629,41.0,26.083,77.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-26,0.003,0.041,0.034,0.592,41.208,26.542,78.19,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-27,0.004,0.034,0.024,0.554,34.042,22.083,66.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-09-28,0.003,0.019,0.029,0.396,18.708,8.75,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-29,0.004,0.027,0.026,0.413,17.542,9.458,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-09-30,0.005,0.041,0.023,0.567,30.083,18.625,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-10-01,0.003,0.034,0.019,0.521,29.792,21.583,65.4,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-02,0.003,0.016,0.032,0.358,16.042,10.625,51.83,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-03,0.003,0.013,0.028,0.321,27.375,12.042,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-04,0.003,0.014,0.027,0.304,17.5,8.292,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-05,0.003,0.017,0.026,0.304,12.333,7.333,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-06,0.002,0.013,0.026,0.3,10.292,6.667,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-07,0.002,0.02,0.025,0.354,7.583,5.375,41.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-08,0.004,0.027,0.025,0.471,16.583,12.833,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-09,0.005,0.03,0.028,0.429,21.75,16.875,53.26,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-10,0.003,0.034,0.013,0.529,25.625,17.417,56.07,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-11,0.002,0.014,0.022,0.362,10.208,6.542,36.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-12,0.002,0.024,0.012,0.446,20.458,12.292,40.97,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-13,0.002,0.028,0.018,0.479,26.708,15.583,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-10-14,0.002,0.026,0.025,0.475,21.417,12.458,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-15,0.002,0.026,0.025,0.438,21.333,12.125,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-16,0.003,0.034,0.017,0.521,27.917,16.875,56.07,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-17,0.004,0.04,0.02,0.604,32.917,17.25,66.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-18,0.003,0.032,0.019,0.446,29.667,17.042,53.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-19,0.003,0.031,0.019,0.462,18.25,11.708,51.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-20,0.004,0.045,0.013,0.621,27.833,19.625,74.66,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-21,0.004,0.041,0.017,0.604,27.0,22.5,67.9,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-22,0.004,0.019,0.029,0.404,27.0,13.458,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-23,0.004,0.028,0.026,0.45,26.292,10.583,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-10-24,0.004,0.039,0.017,0.504,31.417,16.5,64.52,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-25,0.004,0.04,0.02,0.592,38.417,22.333,67.33,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-26,0.004,0.052,0.013,0.746,48.0,29.75,86.48,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-27,0.005,0.053,0.02,0.9,57.917,38.583,110.87,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-10-28,0.004,0.045,0.023,0.688,44.042,28.25,82.59,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-29,0.004,0.025,0.025,0.533,59.667,21.917,79.67,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-30,0.004,0.022,0.024,0.238,34.875,13.458,54.88,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-10-31,0.005,0.042,0.013,0.275,33.917,16.25,69.59,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-01,0.005,0.045,0.016,0.275,41.417,22.125,74.66,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-02,0.005,0.041,0.022,0.362,52.375,29.792,86.57,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-03,0.005,0.025,0.03,0.462,39.833,26.792,78.83,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-04,0.004,0.023,0.025,0.496,47.458,38.75,111.51,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-11-05,0.005,0.039,0.013,0.629,39.875,30.0,87.11,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-06,0.005,0.049,0.01,0.712,37.333,23.25,81.41,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-07,0.005,0.059,0.005,0.808,43.417,29.0,98.31,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-08,0.005,0.024,0.033,0.508,62.542,30.5,88.39,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-09,0.005,0.048,0.01,0.754,48.375,26.542,79.72,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-10,0.005,0.041,0.013,0.729,42.417,22.875,68.73,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-11,0.004,0.02,0.02,0.388,68.875,11.5,88.88,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-12,0.004,0.037,0.01,0.571,29.458,18.708,61.14,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-13,0.005,0.048,0.006,0.746,39.583,25.667,79.72,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-14,0.005,0.025,0.02,0.517,43.958,18.25,63.96,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-15,0.005,0.021,0.02,0.421,22.875,11.208,38.12,Good,101,Jongno-gu,37.5720164,127.0050075
2017-11-16,0.005,0.031,0.014,0.517,22.375,13.042,51.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-17,0.006,0.049,0.004,0.812,34.667,22.208,81.41,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-18,0.005,0.013,0.024,0.408,36.833,21.792,65.94,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-19,0.005,0.018,0.021,0.396,23.875,11.542,39.79,Good,101,Jongno-gu,37.5720164,127.0050075
2017-11-20,0.006,0.039,0.011,0.667,34.75,20.958,64.52,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-21,0.006,0.053,0.005,0.925,48.917,32.625,93.88,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-22,0.006,0.043,0.012,0.771,62.875,33.167,95.27,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-23,0.005,0.027,0.014,0.508,22.5,10.5,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2017-11-24,0.005,0.029,0.012,0.558,19.375,12.5,48.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-11-25,0.005,0.049,0.004,0.837,25.125,15.583,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-11-26,0.005,0.036,0.011,0.737,36.958,18.0,59.45,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-27,0.006,0.053,0.005,0.879,44.5,18.0,88.17,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-28,0.008,0.064,0.003,0.9924999999999999,68.125,36.75,112.79,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-11-29,0.006,0.033,0.014,0.662,67.167,25.167,87.17,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-11-30,0.005,0.019,0.024,0.404,38.833,8.125,58.83,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-01,0.005,0.036,0.013,0.567,22.25,12.167,59.45,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-02,0.006,0.05,0.005,0.871,38.625,24.917,83.1,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-03,0.005,0.048,0.003,0.8,46.958,33.583,96.35,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-04,0.005,0.024,0.018,0.612,38.708,25.917,76.58,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-05,0.005,0.022,0.018,0.433,19.458,10.583,36.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-12-06,0.005,0.043,0.005,0.675,29.583,20.917,71.28,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-07,0.006,0.037,0.012,0.758,45.75,33.375,95.81,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-08,0.005,0.025,0.015,0.521,27.917,20.083,61.53,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-09,0.006,0.052,0.004,0.9,36.708,24.5,86.48,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-10,0.006,0.034,0.011,0.696,35.583,25.5,75.5,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-11,0.004,0.014,0.018,0.383,40.208,9.333,60.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-12,0.005,0.018,0.017,0.475,29.792,16.917,53.36,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-13,0.006,0.03,0.012,0.588,32.833,19.375,59.7,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-14,0.006,0.052,0.004,0.971,48.083,36.0,101.0,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-15,0.008,0.064,0.002,0.9924999999999999,75.792,58.938,188.10749999999996,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-16,0.006,0.02,0.02,0.575,36.375,25.167,74.64,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-17,0.006,0.019,0.022,0.45,32.0,11.5,52.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-18,0.006,0.054,0.004,0.9924999999999999,52.75,35.417,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-19,0.006,0.024,0.016,0.529,39.375,17.875,59.38,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-20,0.006,0.047,0.004,0.792,36.792,23.625,78.03,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-21,0.006,0.057,0.004,0.9924999999999999,50.042,38.542,110.71,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-22,0.008,0.064,0.004,0.9924999999999999,55.125,43.083,128.06,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-23,0.008,0.06,0.007,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-24,0.006,0.04,0.017,0.9924999999999999,69.75,56.458,179.16,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-25,0.006,0.021,0.023,0.467,24.708,14.667,48.89,Good,101,Jongno-gu,37.5720164,127.0050075
2017-12-26,0.005,0.026,0.018,0.483,24.042,12.417,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2017-12-27,0.006,0.028,0.015,0.538,25.875,13.917,46.67,Good,101,Jongno-gu,37.5720164,127.0050075
2017-12-28,0.006,0.046,0.005,0.846,39.5,26.583,78.29,Moderate,101,Jongno-gu,37.5720164,127.0050075
2017-12-29,0.008,0.059,0.007,0.9924999999999999,83.25,58.938,188.10749999999996,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-30,0.006,0.059,0.003,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2017-12-31,0.006,0.02,0.024,0.625,53.583,33.917,97.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-01,0.007,0.03,0.015,0.604,34.375,17.333,54.44,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-02,0.007,0.041,0.012,0.871,33.625,20.542,67.9,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-03,0.006,0.026,0.016,0.546,31.083,18.875,58.41,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-04,0.007,0.037,0.01,0.742,39.0,24.0,71.63,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-05,0.007,0.048,0.007,0.842,50.708,34.417,98.5,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-06,0.007,0.035,0.016,0.683,37.583,27.25,80.01,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-07,0.007,0.054,0.004,0.9924999999999999,47.0,35.792,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-08,0.007,0.052,0.007,0.921,49.0,36.625,103.39,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-09,0.006,0.022,0.022,0.5,34.708,18.208,56.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-10,0.006,0.019,0.022,0.442,27.375,12.833,45.62,Good,101,Jongno-gu,37.5720164,127.0050075
2018-01-11,0.006,0.02,0.018,0.513,29.458,21.542,65.29,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-12,0.006,0.031,0.016,0.533,21.625,14.583,51.0,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-13,0.006,0.056,0.003,0.95,49.292,37.625,107.21,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-14,0.006,0.046,0.008,0.858,63.958,49.958,154.33,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-15,0.007,0.054,0.01,0.946,64.75,46.25,140.16,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-16,0.008,0.064,0.004,0.9924999999999999,97.833,58.938,188.10749999999996,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-17,0.008,0.057,0.008,0.9924999999999999,98.188,58.938,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-18,0.007,0.039,0.015,0.871,76.792,53.333,167.22,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-19,0.007,0.039,0.016,0.721,51.042,27.458,80.55,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-20,0.008,0.053,0.013,0.9924999999999999,86.75,56.208,178.2,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-21,0.006,0.04,0.014,0.746,51.375,32.542,93.66,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-22,0.006,0.046,0.008,0.808,39.958,25.375,76.34,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-23,0.005,0.015,0.027,0.417,21.333,11.667,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2018-01-24,0.006,0.015,0.027,0.425,25.583,9.958,45.0,Good,101,Jongno-gu,37.5720164,127.0050075
2018-01-25,0.006,0.017,0.026,0.421,21.917,11.875,43.33,Good,101,Jongno-gu,37.5720164,127.0050075
2018-01-26,0.006,0.02,0.024,0.496,27.792,18.417,57.23,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-27,0.006,0.043,0.009,0.721,36.917,25.958,76.68,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-28,0.006,0.02,0.028,0.5,25.875,17.042,53.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-29,0.007,0.02,0.025,0.496,38.792,15.375,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-01-30,0.007,0.045,0.008,0.754,35.958,19.708,74.66,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-01-31,0.006,0.036,0.011,0.638,34.958,18.333,59.45,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-01,0.006,0.038,0.013,0.733,34.167,20.625,62.93,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-02,0.007,0.052,0.008,0.925,45.042,29.458,86.48,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-03,0.006,0.017,0.026,0.483,31.042,18.542,57.56,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-04,0.006,0.013,0.03,0.442,26.583,20.125,61.64,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-05,0.006,0.019,0.025,0.458,23.708,14.583,48.61,Good,101,Jongno-gu,37.5720164,127.0050075
2018-02-06,0.006,0.019,0.025,0.471,27.208,17.5,54.87,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-07,0.006,0.037,0.015,0.633,34.25,23.417,70.13,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-08,0.007,0.058,0.006,0.958,45.333,32.417,96.62,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-09,0.008,0.064,0.005,0.9924999999999999,62.083,47.542,145.1,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-10,0.007,0.031,0.023,0.638,64.833,37.5,106.73,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-11,0.006,0.017,0.03,0.421,44.625,12.875,64.62,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-12,0.006,0.023,0.024,0.467,42.083,12.875,62.08,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-13,0.006,0.033,0.019,0.558,43.292,13.583,63.29,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-14,0.007,0.035,0.025,0.667,59.208,27.125,79.69,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-15,0.006,0.016,0.031,0.462,32.167,13.625,52.17,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-16,0.006,0.028,0.024,0.592,37.792,19.167,59.17,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-17,0.006,0.013,0.031,0.4,42.333,10.333,62.33,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-18,0.007,0.026,0.023,0.558,30.458,14.125,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-19,0.007,0.05,0.011,0.892,52.167,34.0,97.42,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-20,0.006,0.034,0.022,0.717,50.417,31.583,91.19,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-21,0.006,0.024,0.029,0.542,31.75,16.667,52.72,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-22,0.007,0.039,0.022,0.65,41.292,25.0,74.21,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-23,0.006,0.04,0.022,0.896,79.125,55.333,174.86,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-24,0.006,0.03,0.025,0.704,66.792,46.0,139.21,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-25,0.006,0.034,0.023,0.658,35.833,24.667,73.35,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-02-26,0.008,0.061,0.011,0.933,56.125,36.875,104.34,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-27,0.008,0.064,0.003,0.9924999999999999,82.833,55.167,174.23,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-02-28,0.007,0.05,0.011,0.958,64.208,41.042,120.26,Unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-03-01,0.005,0.019,0.036,0.571,35.25,25.833,76.36,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-02,0.007,0.04,0.02,0.633,57.167,23.917,77.17,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-03,0.008,0.05,0.015,0.763,51.042,25.25,83.1,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-04,0.006,0.037,0.015,0.646,27.042,18.25,61.14,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-05,0.005,0.021,0.033,0.542,8.167,4.75,52.66,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-06,0.006,0.034,0.021,0.625,25.792,15.333,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
2018-03-07,0.005,0.028,0.025,0.529,24.792,14.167,47.22,Good,101,Jongno-gu,37.5720164,127.0050075
2018-03-08,0.005,0.023,0.028,0.588,28.125,23.042,69.16,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-09,0.006,0.037,0.019,0.712,40.333,30.583,88.61,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-10,0.008,0.041,0.02,0.65,42.292,30.75,89.04,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-11,0.006,0.027,0.035,0.517,50.75,34.458,98.6,Moderate,101,Jongno-gu,37.5720164,127.0050075
2018-03-12,0.008,0.061,0.018,0.95,80.625,52.833,188.10749999999996,Very unhealthy,101,Jongno-gu,37.5720164,127.0050075
